date,price
2026-01-10,135.7125073387251
2026-01-10,135.85044816849555
2026-01-10,135.9532369788374
2026-01-10,135.90354994062278
2026-01-10,136.0032437193861
2026-01-10,136.34425586690324
2026-01-10,136.774954563351
2026-01-10,136.34819159564162
2026-01-10,136.45884673772744
2026-01-10,136.1930563045355
2026-01-10,135.91341073167024
2026-01-10,136.2415457437935
2026-01-10,136.26766806993118
2026-01-10,136.04606674172197
2026-01-11,136.00611868912515
2026-01-11,135.99168169354098
2026-01-11,135.88677346021066
2026-01-11,135.64322850966218
2026-01-11,135.44799158636764
2026-01-11,135.80170404935623
2026-01-11,136.16425094882553
2026-01-11,136.11104343466116
2026-01-11,135.94949741959573
2026-01-11,136.07403614819074
2026-01-11,136.0150232929495
2026-01-11,136.0991688297249
2026-01-11,135.98264564592168
2026-01-11,135.94854421348654
2026-01-11,136.57949617278058
2026-01-11,136.31439752450677
2026-01-11,136.4245793571345
2026-01-11,136.4069086200196
2026-01-11,136.85677647828012
2026-01-11,137.02643401383096
2026-01-11,138.68929993588486
2026-01-11,138.12591683622094
2026-01-11,139.76876285525617
2026-01-11,139.4301342845055
2026-01-12,139.6811528936792
2026-01-12,139.2074147856374
2026-01-12,138.23591076761616
2026-01-12,138.40291846116833
2026-01-12,138.12128254378004
2026-01-12,139.4276268849873
2026-01-12,140.7095622203181
2026-01-12,140.9990054648981
2026-01-12,142.29394632753426
2026-01-12,142.65056118262055
2026-01-12,142.67712074487562
2026-01-12,142.55931023621417
2026-01-12,141.82889776848322
2026-01-12,141.3679590947541
2026-01-12,139.45868475920574
2026-01-12,139.6621787661633
2026-01-12,139.04767684432971
2026-01-12,139.85094816001708
2026-01-12,139.63591464466063
2026-01-12,139.58422988884308
2026-01-12,140.08083727324876
2026-01-12,142.40560011542257
2026-01-12,143.04013630370144
2026-01-12,141.71974614333993
2026-01-13,141.0620121530283
2026-01-13,140.990450889355
2026-01-13,140.06797436112083
2026-01-13,138.68836887457954
2026-01-13,139.07615341140894
2026-01-13,139.0778279394554
2026-01-13,138.96193362782034
2026-01-13,138.69902810462185
2026-01-13,138.31294503651128
2026-01-13,138.4857360012413
2026-01-13,138.8213686802317
2026-01-13,139.82441412014228
2026-01-13,140.38056968891303
2026-01-13,139.96479651408814
2026-01-13,141.44280771250632
2026-01-13,141.8038429667816
2026-01-13,141.8331510234127
2026-01-13,141.80428077752165
2026-01-13,141.99947555389937
2026-01-13,142.6349450798839
2026-01-13,142.48494422089212
2026-01-13,142.8808766114328
2026-01-13,143.68012339838515
2026-01-13,142.80768097012432
2026-01-14,143.29137673796902
2026-01-14,143.99317608053926
2026-01-14,143.50014561428256
2026-01-14,143.4717250529813
2026-01-14,147.03227846884724
2026-01-14,145.09717589746134
2026-01-14,144.99761712257845
2026-01-14,145.4598113416679
2026-01-14,145.46484146140142
2026-01-14,146.0793426099884
2026-01-14,144.83022695164743
2026-01-14,144.40180526573957
2026-01-14,144.53002461278882
2026-01-14,144.73920451987115
2026-01-14,144.84728833860885
2026-01-14,145.37472578662093
2026-01-14,144.8140808464921
2026-01-14,143.60639503816245
2026-01-14,144.49872998741893
2026-01-14,144.1462974194933
2026-01-14,146.66315233162246
2026-01-14,146.82288795400595
2026-01-14,147.17045388361979
2026-01-14,146.1116486883131
2026-01-15,146.39063501188326
2026-01-15,146.74642248698103
2026-01-15,147.3890075913815
2026-01-15,146.72827737396628
2026-01-15,146.15641404364234
2026-01-15,146.68961575738132
2026-01-15,145.90388829967512
2026-01-15,145.11440551385544
2026-01-15,144.44432449596866
2026-01-15,143.35635095699757
2026-01-15,144.3552982962574
2026-01-15,144.56271426692285
2026-01-15,144.15886881532214
2026-01-15,144.9096659602453
2026-01-15,144.73873916031948
2026-01-15,145.6330385819104
2026-01-15,145.41407400934833
2026-01-15,144.8075043830624
2026-01-15,144.8738055190556
2026-01-15,145.10767182124292
2026-01-15,143.95184944603133
2026-01-15,142.6703771067717
2026-01-15,143.67653732142293
2026-01-15,142.9763851192068
2026-01-16,141.65261096754085
2026-01-16,141.4975979260279
2026-01-16,141.32639553436056
2026-01-16,142.07908986784145
2026-01-16,142.31507000680847
2026-01-16,142.27295549504774
2026-01-16,142.61655807774596
2026-01-16,142.34842080596098
2026-01-16,142.08941946750156
2026-01-16,141.94479619340737
2026-01-16,141.59180977055811
2026-01-16,143.0897844406728
2026-01-16,143.2451913733859
2026-01-16,142.83735021384496
2026-01-16,143.11873078069334
2026-01-16,143.06773282008737
2026-01-16,143.0102587721887
2026-01-16,143.09016934058963
2026-01-16,143.5123897572003
2026-01-16,143.00375749548854
2026-01-16,143.08879626046604
2026-01-16,140.7639645226633
2026-01-16,141.8047236088556
2026-01-16,143.03447736931196
2026-01-17,143.50468028526168
2026-01-17,144.08592731197962
2026-01-17,144.76325715634817
2026-01-17,145.14770901482157
2026-01-17,144.8050460779568
2026-01-17,144.8429013599767
2026-01-17,144.26193421567848
2026-01-17,144.61875270577997
2026-01-17,144.48875027128489
2026-01-17,144.326706888613
2026-01-17,144.3039308752338
2026-01-17,143.9461520979315
2026-01-17,143.80174797476099
2026-01-17,143.66145588780327
2026-01-17,144.15847255194032
2026-01-17,144.4261200438106
2026-01-17,143.88622320456304
2026-01-17,143.87914290834485
2026-01-17,143.70810262133685
2026-01-17,143.89998222211753
2026-01-17,143.86196775405443
2026-01-17,144.06059713974716
2026-01-17,143.80075114872284
2026-01-17,143.97977703891513
2026-01-18,144.18255104118649
2026-01-18,144.23512001352867
2026-01-18,144.44407387804952
2026-01-18,144.2186528536232
2026-01-18,143.72515775582053
2026-01-18,143.7025105295133
2026-01-18,143.23658208280318
2026-01-18,142.67052073187378
2026-01-18,142.41197124140797
2026-01-18,142.74773825529516
2026-01-18,142.80857700695955
2026-01-18,142.78148445795375
2026-01-18,142.60573883154916
2026-01-18,142.15316466850527
2026-01-18,142.3541165720289
2026-01-18,142.4481527781389
2026-01-18,142.40791373716496
2026-01-18,142.33237275038644
2026-01-18,142.25150856920087
2026-01-18,142.27702129244287
2026-01-18,141.86527962328807
2026-01-18,141.8908449381468
2026-01-18,142.01255813262662
2026-01-18,142.19582116957085
2026-01-19,142.73046469494903
2026-01-19,142.32255086930414
2026-01-19,142.35020271446876
2026-01-19,142.62283660715406
2026-01-19,142.6968791838341
2026-01-19,138.0491698558543
2026-01-19,133.7216416147844
2026-01-19,133.62529440207376
2026-01-19,133.74663777532544
2026-01-19,133.83537179850674
2026-01-19,133.6958072064994
2026-01-19,133.3209904976123
2026-01-19,133.0647006217984
2026-01-19,133.40592264327447
2026-01-19,133.81747393209469
2026-01-19,133.57619639246525
2026-01-19,133.64768677434773
2026-01-19,134.02260122204868
2026-01-19,133.9305180405667
2026-01-19,133.63438048920005
2026-01-19,133.51013848862223
2026-01-19,133.4496807687394
