date,price
2026-01-19,3361.0172514656288
2026-01-19,3344.4564841030965
2026-01-19,3339.3053322591377
2026-01-19,3340.1828389516013
2026-01-19,3347.290836879803
2026-01-19,3281.73157397951
2026-01-19,3209.5083661311214
2026-01-19,3203.250996547155
2026-01-19,3204.1781323620303
2026-01-19,3209.7392220356264
2026-01-19,3211.744515758945
2026-01-19,3201.5512091016453
2026-01-19,3191.7440740627503
2026-01-19,3205.2988849917974
2026-01-19,3214.41940588181
2026-01-19,3205.2274231072165
2026-01-19,3212.8321536071826
2026-01-19,3221.0346933886226
2026-01-19,3221.7831191098044
2026-01-19,3216.735849906306
2026-01-19,3211.1339163490306
2026-01-19,3215.04733169902
2026-01-19,3222.385206097108
2026-01-19,3218.268242385051
2026-01-20,3212.7198036167165
2026-01-20,3217.0996882077093
2026-01-20,3213.87811294079
2026-01-20,3211.7945935022626
2026-01-20,3197.698455979384
2026-01-20,3186.2352674709255
2026-01-20,3181.5520397375803
2026-01-20,3194.6840610634517
2026-01-20,3193.152663882552
2026-01-20,3185.492699842182
2026-01-20,3171.021399715985
2026-01-20,3169.135409288059
2026-01-20,3110.525940390807
2026-01-20,3125.8860492651675
2026-01-20,3101.057763980308
2026-01-20,3089.541509314204
2026-01-20,3098.870567458938
2026-01-20,3106.547238013766
2026-01-20,3108.1193155929054
2026-01-20,3079.485415195748
2026-01-20,3041.707963838635
2026-01-20,3028.5320613612585
2026-01-20,3003.209788437512
2026-01-20,2997.6359515068834
2026-01-21,2991.082133886964
2026-01-21,2992.399936881445
2026-01-21,2994.0662969276123
2026-01-21,2988.8260710189593
2026-01-21,2943.5140429287476
2026-01-21,2935.6234193160412
2026-01-21,2956.3193332181754
2026-01-21,2965.747203598716
2026-01-21,2958.5075408702673
2026-01-21,2978.5882083955003
2026-01-21,2976.13752975451
2026-01-21,2991.7856470932893
2026-01-21,2976.1253591670707
2026-01-21,2966.1435503049647
2026-01-21,2961.5376737503357
2026-01-21,2957.166505370206
2026-01-21,2961.3718682516783
2026-01-21,2951.1610913732875
2026-01-21,2927.757961089628
2026-01-21,2927.960932343257
2026-01-21,2979.6509028998526
2026-01-21,3000.091296308372
2026-01-21,2898.085956662772
2026-01-21,2900.5937203101976
2026-01-22,2924.525775649996
2026-01-22,3044.4127126470316
2026-01-22,3021.821251399534
2026-01-22,3028.592793902351
2026-01-22,3008.755840241063
2026-01-22,2979.5589066742377
2026-01-22,3001.530680206272
2026-01-22,3024.3935933454527
2026-01-22,3015.5053677273822
2026-01-22,3008.20895565873
2026-01-22,3019.914149526946
2026-01-22,3013.7477391495245
2026-01-22,3017.056932789565
2026-01-22,3000.7926300893387
2026-01-22,3002.2708127319183
2026-01-22,3011.538553142054
2026-01-22,2999.9488497081015
2026-01-22,2983.8511112807487
2026-01-22,2985.828824535182
2026-01-22,2967.50294665777
2026-01-22,2942.5244796574098
2026-01-22,2940.0663125342926
2026-01-22,2942.4363464177927
2026-01-22,2955.134463160988
2026-01-23,2940.730394609617
2026-01-23,2951.3101701228557
2026-01-23,2935.9764023765856
2026-01-23,2945.6447210714896
2026-01-23,2950.0108160383743
2026-01-23,2949.6557203306907
2026-01-23,2952.1241454100405
2026-01-23,2965.486081924912
2026-01-23,2949.3267841297225
2026-01-23,2960.3255085947203
2026-01-23,2975.1258926798982
2026-01-23,2964.609307690485
2026-01-23,2936.604625428734
2026-01-23,2944.716536659101
2026-01-23,2925.645010183537
2026-01-23,2916.9404456126276
2026-01-23,2926.736371764277
2026-01-23,2935.3641075892733
2026-01-23,2932.814795255768
2026-01-23,2924.482847887195
2026-01-23,2911.4339288713386
2026-01-23,2943.768739926417
2026-01-23,2963.4437644507907
2026-01-23,2980.112485533348
2026-01-24,2983.0995505246865
2026-01-24,2953.880899375699
2026-01-24,2937.4028711562273
2026-01-24,2942.174774503698
2026-01-24,2955.0654863597
2026-01-24,2952.51424064263
2026-01-24,2946.7271998395213
2026-01-24,2951.9409590503055
2026-01-24,2954.4673678986223
2026-01-24,2958.3272151008678
2026-01-24,2958.7866394733596
2026-01-24,2956.4312795359474
2026-01-24,2957.0408712266594
2026-01-24,2954.73339649109
2026-01-24,2958.196023218233
2026-01-24,2955.7449917169297
2026-01-24,2956.9926824358563
2026-01-24,2956.013463073866
2026-01-24,2957.685826031263
2026-01-24,2948.3168051000766
2026-01-24,2955.483710211332
2026-01-24,2952.0266193570496
2026-01-24,2954.297335542229
2026-01-24,2959.046205143847
2026-01-25,2959.2678230228967
2026-01-25,2949.162021801243
2026-01-25,2951.450446827024
2026-01-25,2952.7330758574653
2026-01-25,2958.417523902492
2026-01-25,2948.764675287434
2026-01-25,2953.841442892118
2026-01-25,2950.692922420453
2026-01-25,2948.577200373702
2026-01-25,2937.954918224407
2026-01-25,2940.5646718867642
2026-01-25,2942.5287724662917
2026-01-25,2938.912554998655
2026-01-25,2935.1149643740796
2026-01-25,2926.047883312968
2026-01-25,2932.0361948149616
2026-01-25,2939.7258056990886
2026-01-25,2932.480099746953
2026-01-25,2938.174673965828
2026-01-25,2937.3081301871885
2026-01-25,2929.1325547139527
2026-01-25,2921.321357873095
2026-01-25,2893.7629466655026
2026-01-25,2880.1409027137274
2026-01-26,2845.2052203987873
2026-01-26,2813.238445688425
2026-01-26,2812.7812470898134
2026-01-26,2815.4314816645783
2026-01-26,2801.8721466633624
2026-01-26,2813.142192300581
2026-01-26,2837.7206573337658
2026-01-26,2876.2912602501983
2026-01-26,2862.1333385734947
2026-01-26,2846.219450844881
2026-01-26,2861.9557190032674
2026-01-26,2866.1719675300706
2026-01-26,2884.253629046503
2026-01-26,2901.6425853272144
2026-01-26,2908.8795386494253
2026-01-26,2882.340005395246
2026-01-26,2893.611720880354
2026-01-26,2888.905270063252
2026-01-26,2899.725701234081
2026-01-26,2906.8596647643435
2026-01-26,2918.753303364091
2026-01-26,2897.939770557557
2026-01-26,2898.534845760637
2026-01-26,2906.545938686456
2026-01-27,2930.5306347165806
2026-01-27,2919.29069609587
2026-01-27,2898.6748099068463
2026-01-27,2925.6366941823185
2026-01-27,2922.376688193718
2026-01-27,2924.8145679901977
2026-01-27,2916.728595678238
2026-01-27,2930.200030607806
2026-01-27,2938.8251967876977
2026-01-27,2936.745337516752
2026-01-27,2936.998374805877
2026-01-27,2935.793342789936
2026-01-27,2924.5299092900805
2026-01-27,2924.8939155951375
2026-01-27,2918.831535938616
2026-01-27,2904.650561525734
2026-01-27,2899.3456735902378
2026-01-27,2913.1901213805563
2026-01-27,2914.190291906113
2026-01-27,2908.2935815599803
2026-01-27,2914.0229239545097
2026-01-27,2930.5281226928178
2026-01-27,2987.636272985243
2026-01-27,2925.510097184098
2026-01-28,2961.4109506464947
2026-01-28,2975.950442662949
2026-01-28,3017.5331977138517
2026-01-28,3012.576998528178
2026-01-28,3016.3660575021154
2026-01-28,3022.689422002903
2026-01-28,3016.8050351310535
2026-01-28,3014.623415576846
2026-01-28,3006.420625524287
2026-01-28,3001.862866870233
2026-01-28,2995.900166692166
2026-01-28,3002.239689706273
2026-01-28,3010.9498621274247
2026-01-28,3002.1292677700785
2026-01-28,2990.455149662475
2026-01-28,3006.777393132976
2026-01-28,3021.169284221076
2026-01-28,3034.8707898736875
2026-01-28,3027.1140774417795
2026-01-28,3029.6858647171193
2026-01-28,3009.6622479600437
2026-01-28,3006.750761854079
2026-01-28,3001.2214952640293
2026-01-28,3011.3070774834205
2026-01-29,3006.1686475559945
2026-01-29,3012.852333429486
2026-01-29,3008.539024570914
2026-01-29,3018.391214508773
2026-01-29,3014.8293846586016
2026-01-29,3006.3893852437395
2026-01-29,3004.3430990828933
2026-01-29,2988.4624061262302
2026-01-29,2948.2314351448194
2026-01-29,2948.3157773899115
2026-01-29,2954.5523791101846
2026-01-29,2946.0912737409994
2026-01-29,2949.391920133197
2026-01-29,2959.6697115917145
2026-01-29,2947.298144336687
2026-01-29,2940.7441011090364
2026-01-29,2941.6052627478402
2026-01-29,2926.743318215907
2026-01-29,2931.827534752336
2026-01-29,2928.388504255273
2026-01-29,2876.3914829563846
2026-01-29,2819.1677115637763
2026-01-29,2829.080024334856
2026-01-29,2819.991203738201
2026-01-30,2761.0096451213058
2026-01-30,2791.3208808284003
2026-01-30,2799.5983219134896
2026-01-30,2816.1020842600274
2026-01-30,2815.639074661241
2026-01-30,2818.817890220326
2026-01-30,2800.798505311367
2026-01-30,2741.032663533794
2026-01-30,2732.3326336698397
2026-01-30,2736.9057661775228
2026-01-30,2749.058590749346
2026-01-30,2743.629352453631
2026-01-30,2715.4182627018217
2026-01-30,2734.7575869037687
2026-01-30,2733.275878857231
2026-01-30,2717.825767107707
2026-01-30,2730.564123901967
2026-01-30,2756.774242405281
2026-01-30,2735.0365090464793
2026-01-30,2726.0595162670784
2026-01-30,2732.0428399700445
2026-01-30,2724.9336091217438
2026-01-30,2720.695743067765
2026-01-30,2710.1138144210013
2026-01-31,2736.420244683587
2026-01-31,2739.3765388164975
2026-01-31,2676.5452118498183
2026-01-31,2701.9746602556265
2026-01-31,2703.6376134495126
2026-01-31,2702.881132998811
2026-01-31,2702.571794432879
2026-01-31,2695.3462548958773
2026-01-31,2701.4971090132262
2026-01-31,2691.555427051909
2026-01-31,2691.1033871723002
2026-01-31,2693.9913775104856
2026-01-31,2688.5344825573784
2026-01-31,2676.3977387996383
2026-01-31,2642.6471034226684
2026-01-31,2645.6602145316942
2026-01-31,2644.6080534143116
2026-01-31,2635.923642051235
2026-01-31,2628.708358042274
2026-01-31,2623.9763305095016
2026-01-31,2529.336061059917
2026-01-31,2530.6084571579145
2026-01-31,2481.3083203684787
2026-01-31,2407.2211972802197
2026-02-01,2380.2252246052053
2026-02-01,2381.734837646449
2026-02-01,2385.096734623817
2026-02-01,2415.2622820866595
2026-02-01,2417.5518942824906
2026-02-01,2447.4172724879318
2026-02-01,2450.6200707061266
2026-02-01,2443.018117511766
2026-02-01,2451.7988304322457
2026-02-01,2442.432343842371
2026-02-01,2446.631910596578
2026-02-01,2429.491338962782
2026-02-01,2415.7470547281346
2026-02-01,2409.2765536334655
2026-02-01,2410.3983595148193
2026-02-01,2429.8461031462007
2026-02-01,2378.0036167878493
2026-02-01,2409.668608111813
2026-02-01,2394.2414547859385
2026-02-01,2378.792552618646
2026-02-01,2369.0920741653736
2026-02-01,2314.5041663240545
2026-02-01,2303.4623007771006
2026-02-01,2306.892032935197
2026-02-02,2347.511527676497
2026-02-02,2316.617526472652
2026-02-02,2314.0613349678333
2026-02-02,2288.185576565293
2026-02-02,2313.8455979452497
2026-02-02,2269.3288518651166
2026-02-02,2289.0029044108774
2026-02-02,2292.8036166779275
2026-02-02,2260.334983519477
2026-02-02,2233.9028236312142
2026-02-02,2238.393308995625
2026-02-02,2196.4194555007957
2026-02-02,2222.1600831437577
2026-02-02,2229.150523155317
2026-02-02,2248.462357639541
2026-02-02,2287.9270834333634
2026-02-02,2275.7124827257326
2026-02-02,2281.4213039251313
2026-02-02,2309.7093765845457
2026-02-02,2328.2590963432745
2026-02-02,2326.302873311302
2026-02-02,2369.777879742903
2026-02-02,2360.041824675292
2026-02-02,2354.485486942328
2026-02-03,2343.0371273991664
2026-02-03,2328.4967031782408
2026-02-03,2319.8282887026267
2026-02-03,2342.60952897183
2026-02-03,2348.3356087961793
2026-02-03,2343.6681689255097
2026-02-03,2351.4283442323185
2026-02-03,2352.0780347286714
2026-02-03,2296.718417664161
2026-02-03,2340.9819137335394
2026-02-03,2342.5644808878756
2026-02-03,2315.769253127116
2026-02-03,2318.8862037170643
2026-02-03,2320.7376057265633
2026-02-03,2314.583953935681
2026-02-03,2291.73042732022
2026-02-03,2280.237852422448
2026-02-03,2277.749000187356
2026-02-03,2298.152073619647
2026-02-03,2306.5000946629975
2026-02-03,2256.724805531225
2026-02-03,2301.2194243999274
2026-02-03,2240.7434654579524
2026-02-03,2196.9050950164656
2026-02-04,2120.7366246700785
2026-02-04,2204.485478526069
2026-02-04,2296.7745808452282
2026-02-04,2281.6276537835047
2026-02-04,2235.8245931657307
2026-02-04,2229.7003085530546
2026-02-04,2243.691582238994
2026-02-04,2265.1070805766853
2026-02-04,2248.9828574595936
2026-02-04,2280.278374668446
2026-02-04,2270.8533537589387
2026-02-04,2262.001369240498
2026-02-04,2274.3357878348183
2026-02-04,2279.047484092526
2026-02-04,2275.562832442507
2026-02-04,2257.8294588469616
2026-02-04,2257.232974797487
2026-02-04,2252.7077516186905
2026-02-04,2239.6473277158216
2026-02-04,2195.367735073545
2026-02-04,2166.0244812464675
2026-02-04,2150.3896895468997
2026-02-04,2126.4757033210526
2026-02-04,2120.8914175858545
2026-02-05,2147.5466301870356
2026-02-05,2176.2415814047945
2026-02-05,2167.919819459795
2026-02-05,2109.622242072324
2026-02-05,2116.1034550535137
2026-02-05,2143.3400085080666
2026-02-05,2145.3663717989803
2026-02-05,2144.064788963553
2026-02-05,2121.223523350836
2026-02-05,2107.3340450878027
2026-02-05,2101.038991891468
2026-02-05,2097.2240236259195
2026-02-05,2083.025752270116
2026-02-05,2085.715276515889
2026-02-05,2110.9228781793963
2026-02-05,2129.8189345293686
2026-02-05,2092.8472511013797
2026-02-05,2076.3327558507476
2026-02-05,2059.6856745231566
2026-02-05,2054.0482661704696
2026-02-05,2045.5278964322904
2026-02-05,1957.7994292609749
2026-02-05,1994.463045387256
2026-02-05,1952.3313009138308
2026-02-06,1945.5396394903103
2026-02-06,1924.465923219813
2026-02-06,1875.0043689596391
2026-02-06,1848.5958633332302
2026-02-06,1875.3426340658875
2026-02-06,1824.773906498064
2026-02-06,1870.3855528620331
2026-02-06,1928.1573985386444
2026-02-06,1902.5596913626794
2026-02-06,1888.9796356103732
2026-02-06,1906.7008783237143
2026-02-06,1957.2174767552206
2026-02-06,1903.2165665528805
2026-02-06,1896.8862099046357
2026-02-06,1872.3172784541543
2026-02-06,1917.3944159070152
2026-02-06,1923.4913201354343
2026-02-06,1927.8184949694894
2026-02-06,1919.7667255898707
2026-02-06,1947.8801921113677
2026-02-06,1975.7720284249888
2026-02-06,1978.4435340999412
2026-02-06,2034.3199052782174
2026-02-06,2067.001807868991
2026-02-07,2043.3559954109116
2026-02-07,2063.518497390789
2026-02-07,2053.821557103224
2026-02-07,2051.8731337468807
2026-02-07,2072.3060362974265
2026-02-07,2061.7485952387806
2026-02-07,2041.9743478882322
2026-02-07,2063.329143550518
2026-02-07,2058.077727083915
2026-02-07,2079.4444247045794
2026-02-07,2086.1153993965468
2026-02-07,2081.777392331936
2026-02-07,2050.0270608427563
2026-02-07,2025.5521933330022
2026-02-07,2021.4902542664784
2026-02-07,2011.3545274401415
2026-02-07,2009.9239330673195
2026-02-07,2016.5840704057493
2026-02-07,2040.7458271467165
2026-02-07,2037.2880611523033
2026-02-07,2017.4741652432456
2026-02-07,2050.791690758024
2026-02-07,2049.7537433137522
2026-02-07,2060.412924447605
2026-02-08,2095.087702966738
2026-02-08,2089.2859571253816
2026-02-08,2104.0021549895737
2026-02-08,2099.1670855088196
2026-02-08,2089.498384092561
2026-02-08,2089.385318724293
2026-02-08,2080.926446981957
2026-02-08,2094.5178558281395
2026-02-08,2086.2259034143717
2026-02-08,2077.8698166676986
2026-02-08,2082.236272565421
2026-02-08,2083.163843634432
2026-02-08,2078.1206157912675
2026-02-08,2082.3657317158454
2026-02-08,2114.2704121300208
2026-02-08,2100.5285229075203
2026-02-08,2094.0178368836205
2026-02-08,2130.581085830431
2026-02-08,2129.182079961831
2026-02-08,2123.8304959697625
2026-02-08,2123.4094827391273
2026-02-08,2106.596583905998
2026-02-08,2078.687501589718
2026-02-08,2090.719448080888
2026-02-09,2108.659670608786
2026-02-09,2125.2840997547255
2026-02-09,2103.2195533980544
2026-02-09,2095.044580358402
2026-02-09,2107.4315952961088
2026-02-09,2088.2260207520994
2026-02-09,2083.3083206707415
2026-02-09,2069.409784936037
2026-02-09,2083.1621668597254
2026-02-09,2097.2046892981234
2026-02-09,2089.3595778497256
2026-02-09,2087.4827034649034
