date,price
2026-01-10,0.3872446176082055
2026-01-10,0.38632898442553115
2026-01-10,0.38748833708795144
2026-01-10,0.3875153641193477
2026-01-10,0.3895826930963216
2026-01-10,0.39043365512240247
2026-01-10,0.3904950455606447
2026-01-10,0.3914778808884275
2026-01-10,0.3902511294265397
2026-01-10,0.388599211733486
2026-01-10,0.38920377606982465
2026-01-10,0.3894438740423361
2026-01-10,0.3890358307423908
2026-01-11,0.3891859581596621
2026-01-11,0.3906769658812689
2026-01-11,0.38986471427040703
2026-01-11,0.388497754963569
2026-01-11,0.3856468187383694
2026-01-11,0.3878508969742128
2026-01-11,0.38867537300977434
2026-01-11,0.3896857054034565
2026-01-11,0.3899282630594557
2026-01-11,0.39011129545644035
2026-01-11,0.39050499156754426
2026-01-11,0.3910946361163666
2026-01-11,0.3901606378071004
2026-01-11,0.3906563601393391
2026-01-11,0.39104689293042566
2026-01-11,0.3908968810847546
2026-01-11,0.3902834105800108
2026-01-11,0.3912763269424768
2026-01-11,0.39466052009044417
2026-01-11,0.39360115992103506
2026-01-11,0.3946875678064439
2026-01-11,0.3899357497492386
2026-01-11,0.393252836380112
2026-01-11,0.39399738012512564
2026-01-12,0.3936297122589918
2026-01-12,0.39199829642070017
2026-01-12,0.38866849800391284
2026-01-12,0.3914224531665189
2026-01-12,0.38792498657574803
2026-01-12,0.3901948173072007
2026-01-12,0.39009776891279946
2026-01-12,0.3943114297152834
2026-01-12,0.40175043872834953
2026-01-12,0.3974825722223012
2026-01-12,0.3999060945702194
2026-01-12,0.3979610211816828
2026-01-12,0.3945734442990744
2026-01-12,0.3899245230257665
2026-01-12,0.38744937056382084
2026-01-12,0.3863528829492965
2026-01-12,0.38488570442594777
2026-01-12,0.38714051754699597
2026-01-12,0.3860457669017326
2026-01-12,0.3823922416671487
2026-01-12,0.3884921719892623
2026-01-12,0.39448437505974776
2026-01-12,0.396967972578402
2026-01-12,0.3932172556282016
2026-01-13,0.39294818446212615
2026-01-13,0.39277552586387104
2026-01-13,0.3889226498689841
2026-01-13,0.38458354171188375
2026-01-13,0.3867021360461639
2026-01-13,0.38583269299610023
2026-01-13,0.38632187700325676
2026-01-13,0.3856917325953074
2026-01-13,0.38596351371748855
2026-01-13,0.38621286355518203
2026-01-13,0.3878850213762179
2026-01-13,0.392035445701721
2026-01-13,0.3916753967416864
2026-01-13,0.38970389390036286
2026-01-13,0.3927533007741686
2026-01-13,0.3925897910198138
2026-01-13,0.39106292629490813
2026-01-13,0.3921211236274552
2026-01-13,0.39271443389872
2026-01-13,0.39396021806492304
2026-01-13,0.3984834480892659
2026-01-13,0.4040461975081453
2026-01-13,0.40953094363782616
2026-01-13,0.4061951838059755
2026-01-14,0.40590164557302494
2026-01-14,0.40947976575440675
2026-01-14,0.40825254921183196
2026-01-14,0.40998252090427173
2026-01-14,0.4217277236235738
2026-01-14,0.4201754943648495
2026-01-14,0.4219989821561485
2026-01-14,0.4210700850536012
2026-01-14,0.4214411383847163
2026-01-14,0.4253626740996918
2026-01-14,0.42344761804479264
2026-01-14,0.4218508479807776
2026-01-14,0.4248355712403372
2026-01-14,0.4234775666478864
2026-01-14,0.42089499840366723
2026-01-14,0.42007686275997885
2026-01-14,0.41816601206239856
2026-01-14,0.4140318047012012
2026-01-14,0.4152195775631984
2026-01-14,0.41228977127866884
2026-01-14,0.42011332990774597
2026-01-14,0.41956615018804666
2026-01-14,0.42101396926238577
2026-01-14,0.41634385098915094
2026-01-15,0.4137709172116865
2026-01-15,0.4157235172740398
2026-01-15,0.4125543216164266
2026-01-15,0.41341027421158594
2026-01-15,0.41267613344230075
2026-01-15,0.4144018736397398
2026-01-15,0.41205892126332194
2026-01-15,0.4083597731723894
2026-01-15,0.40560945874562965
2026-01-15,0.40017354050933834
2026-01-15,0.4024473063193346
2026-01-15,0.40257409458771193
2026-01-15,0.4010673452221445
2026-01-15,0.40417703882875883
2026-01-15,0.40330189564171726
2026-01-15,0.4053339904484864
2026-01-15,0.40464189807234063
2026-01-15,0.4045275242772153
2026-01-15,0.40730042591938287
2026-01-15,0.40848700254545295
2026-01-15,0.40376543460051273
2026-01-15,0.39461026304482866
2026-01-15,0.39916964556845524
2026-01-15,0.39737155145164416
2026-01-16,0.3919394399730011
2026-01-16,0.392196114405555
2026-01-16,0.3902885698974145
2026-01-16,0.3925792948378935
2026-01-16,0.3933360179938808
2026-01-16,0.39351216174473197
2026-01-16,0.39384503427796047
2026-01-16,0.39206577780989676
2026-01-16,0.3925856187211777
2026-01-16,0.39129152144840545
2026-01-16,0.3893614174984044
2026-01-16,0.3929409903750477
2026-01-16,0.3937254924768842
2026-01-16,0.3925482349340339
2026-01-16,0.39275249635313103
2026-01-16,0.3918306460951797
2026-01-16,0.3908541926802503
2026-01-16,0.3922120310497314
2026-01-16,0.3909863254859213
2026-01-16,0.38989401655662376
2026-01-16,0.38938426585777797
2026-01-16,0.3811569301358387
2026-01-16,0.3841246999811764
2026-01-16,0.3860774861974072
2026-01-17,0.38637993792942177
2026-01-17,0.38666512013378623
2026-01-17,0.3940361517842853
2026-01-17,0.3958197585260851
2026-01-17,0.3960525080143285
2026-01-17,0.3955761768776804
2026-01-17,0.39575887818239897
2026-01-17,0.3957753112878771
2026-01-17,0.39462220386358754
2026-01-17,0.39438347539755875
2026-01-17,0.39595193941002554
2026-01-17,0.39613705565519286
2026-01-17,0.3948839047328307
2026-01-17,0.39540978303131813
2026-01-17,0.3960389950865416
2026-01-17,0.3953531924015875
2026-01-17,0.39570732665970576
2026-01-17,0.39474178931380643
2026-01-17,0.3958098115676405
2026-01-17,0.39749208516957163
2026-01-17,0.4006270474770921
2026-01-17,0.4021727064333395
2026-01-17,0.4000234652613937
2026-01-17,0.39989858974017256
2026-01-18,0.39983347132682445
2026-01-18,0.3997910414510808
2026-01-18,0.39887757307603255
2026-01-18,0.39854104448798894
2026-01-18,0.39630620502927566
2026-01-18,0.3968857596851684
2026-01-18,0.3962087366374939
2026-01-18,0.39404121099366735
2026-01-18,0.39390391363457655
2026-01-18,0.3953847089066153
2026-01-18,0.39518776162546154
2026-01-18,0.39499741903777635
2026-01-18,0.3948618264947523
2026-01-18,0.3945659587310611
2026-01-18,0.39360071919526385
2026-01-18,0.3940819384365559
2026-01-18,0.39370475303837943
2026-01-18,0.39290814189381645
2026-01-18,0.39244746053806434
2026-01-18,0.3925156779842955
2026-01-18,0.39120857490715777
2026-01-18,0.39194895956273923
2026-01-18,0.39208347809262056
2026-01-18,0.3914788375498823
2026-01-19,0.39511544618448463
2026-01-19,0.39228882970355217
2026-01-19,0.3935378629004439
2026-01-19,0.3941320250102429
2026-01-19,0.395728415142131
2026-01-19,0.37614095225964334
2026-01-19,0.36294626968789273
2026-01-19,0.3629767841146686
2026-01-19,0.36507643915321636
2026-01-19,0.36541654599388423
2026-01-19,0.3634866080795962
2026-01-19,0.36393246828689374
2026-01-19,0.36129008560061804
2026-01-19,0.3638296362939227
2026-01-19,0.3681066189020337
2026-01-19,0.3692632789355622
2026-01-19,0.370672031713386
2026-01-19,0.3687232013791667
2026-01-19,0.3667181024984843
2026-01-19,0.36609484732693215
2026-01-19,0.36792849452654636
2026-01-19,0.36649720359108745
2026-01-19,0.37072008066402123
2026-01-19,0.3689047765028893
2026-01-20,0.36882708758344257
2026-01-20,0.3707250308885294
2026-01-20,0.37131160323823964
2026-01-20,0.3701534722149065
2026-01-20,0.3677705098850126
2026-01-20,0.3700644663241239
2026-01-20,0.3685603392906319
2026-01-20,0.36863734911380125
2026-01-20,0.3677878049860626
2026-01-20,0.3665836532227698
2026-01-20,0.3662122254826274
2026-01-20,0.3678068804556038
2026-01-20,0.36616525427083374
2026-01-20,0.36619305665745117
2026-01-20,0.35958785569955287
2026-01-20,0.3580588421206981
2026-01-20,0.35987370695092014
2026-01-20,0.3576277763295313
2026-01-20,0.35876428234695584
2026-01-20,0.357298898430278
2026-01-20,0.3607177445257957
2026-01-20,0.3580839723977756
2026-01-20,0.35412282569101333
2026-01-20,0.3514883022043353
2026-01-21,0.35101276705429946
2026-01-21,0.3517285872544086
2026-01-21,0.3529080912894612
2026-01-21,0.35163349986298154
2026-01-21,0.3502412172915916
2026-01-21,0.3509077527889071
2026-01-21,0.3564550415820208
2026-01-21,0.3577420330003296
2026-01-21,0.3578368565777994
2026-01-21,0.35801917965011903
2026-01-21,0.358533333185021
2026-01-21,0.3611470212169243
2026-01-21,0.3587588324817697
2026-01-21,0.3590295509944391
2026-01-21,0.357354987464352
2026-01-21,0.3579756505424149
2026-01-21,0.35732800826064764
2026-01-21,0.3554632945027244
2026-01-21,0.3543568970025934
2026-01-21,0.35267456052401575
2026-01-21,0.36023700635579153
2026-01-21,0.3617788583781785
2026-01-21,0.34964945552402205
2026-01-21,0.3503265744626638
2026-01-22,0.3533418094224694
2026-01-22,0.36665206348809026
2026-01-22,0.3659730877398626
2026-01-22,0.36877295733785587
2026-01-22,0.36848876109680373
2026-01-22,0.36564565290551876
2026-01-22,0.3673728081983208
2026-01-22,0.36687290171897224
2026-01-22,0.3651924313026216
2026-01-22,0.3637197671407244
2026-01-22,0.36557043166807074
2026-01-22,0.36513301107223906
2026-01-22,0.36540572474786603
2026-01-22,0.36360430044758235
2026-01-22,0.3636558832436346
2026-01-22,0.3653529046923154
